Reference Body,Name,LAN,AOP,SMA,Inclination,Eccentricity,Mass,Radius
WASP-74,WASP-74 b,178.8,14.4,,-10.19,0.000000,1.3666535999999999e+25,9722912.0
WASP-83,WASP-83 b,331.5,14.0,882627437.13,-1.10,0.000000,5.694389999999999e+24,7435168.0
WASP-89,WASP-89 b,242.6,5.8,638782907.889,-0.60,0.193000,1.1198967000000001e+26,7435168.0
OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,239.5,2.0,31415552847.0,,,1.254094491e+24,
Kepler-237,Kepler-237 c,47.5,7.7,1062144881.9699999,,,,1329751.2
Kepler-238,Kepler-238 b,196.5,2.0,508632760.38000005,,,,1100976.8
Kepler-265,Kepler-265 b,181.8,9.8,1032225307.83,,,,1186767.2
Kepler-265,Kepler-265 c,185.4,13.7,1899892957.89,,,,1680062.0
Kepler-265,Kepler-265 d,140.1,2.2,3530509748.52,,,,1587122.4
Kepler-265,Kepler-265 e,174.4,5.1,4772172075.33,,,,1651465.2000000002
Kepler-266,Kepler-266 b,276.2,0.1,1062144881.9699999,,,,1579973.2
Kepler-266,Kepler-266 c,149.4,9.4,6836622690.990001,,,,2480772.4
Kepler-267,Kepler-267 b,40.9,11.2,553512121.5899999,,,,1265408.4
Kepler-267,Kepler-267 c,3.2,5.9,897587224.1999999,,,,1358348.0
Kepler-267,Kepler-267 d,236.0,3.0,2303807208.7799997,,,,1451287.6
Kepler-268,Kepler-268 b,358.2,6.0,2692761672.6,,,,1622868.4000000001
Kepler-268,Kepler-268 c,204.4,2.9,5849276744.37,,,,2159058.4
Kepler-269,Kepler-269 b,335.6,4.0,912547011.27,,,,1572824.0
Kepler-269,Kepler-269 c,212.4,4.1,1211742752.67,,,,1079529.2
Kepler-270,Kepler-270 b,120.0,9.6,1600697216.49,,,,1279706.8
Kepler-270,Kepler-270 c,188.6,5.3,2692761672.6,,,,1129573.6
Kepler-271,Kepler-271 b,32.6,11.7,,,,,786412.0
Kepler-271,Kepler-271 c,271.0,0.0,,,,,607682.0
Kepler-297,Kepler-297 c,26.1,3.7,5026488455.52,,,,4167983.5999999996
Kepler-298,Kepler-298 b,61.3,13.1,1196782965.6000001,,,,1251110.0
Kepler-298,Kepler-298 c,189.5,13.4,2034531041.5200002,,,,1229662.4
Kepler-298,Kepler-298 d,182.0,9.1,4562735056.349999,,,,1594271.6
Kepler-299,Kepler-299 b,22.7,11.1,598391482.8000001,,,,843605.6
Kepler-299,Kepler-299 c,240.9,15.0,1047185094.9000001,,,,1687211.2
Kepler-299,Kepler-299 d,337.2,12.0,1765254874.26,,,,1186767.2
Kepler-299,Kepler-299 e,151.3,8.9,3291153155.4,,,,1193916.4000000001
Kepler-300,Kepler-300 b,262.3,12.9,1406219984.58,,,,1065230.8
Kepler-300,Kepler-300 c,349.7,14.2,3470670600.2400002,,,,1436989.2000000002
Kepler-301,Kepler-301 b,324.6,7.1,538552334.52,,,,857904.0
Kepler-301,Kepler-301 c,251.7,13.6,897587224.1999999,,,,857904.0
Kepler-301,Kepler-301 d,322.1,2.2,1675496151.8400002,,,,1115275.2
Kepler-302,Kepler-302 b,109.5,0.9,2887238904.51,,,,2588010.4
Kepler-302,Kepler-302 c,181.0,4.1,7524772896.21,,,,7942761.2
Kepler-303,Kepler-303 b,130.9,6.9,359034889.68,,,,564786.8
Kepler-303,Kepler-303 c,272.5,1.7,852707862.99,,,,729218.3999999999
HATS-8,HATS-8 b,82.6,5.3,698173262.5569,-2.20,0.376000,2.6194194e+24,6241251.6
51 Eri,51 Eri b,351.7,14.7,179517444840.0,43.00,0.450000,,
K2-21,K2-21 b,162.8,8.9,1136943817.32,-1.02,0.100000,,1172468.8
K2-21,K2-21 c,4.3,13.6,1600697216.49,-1.15,0.210000,,1587122.4
K2-30,K2-30 b,5.7,5.5,723904096.3173001,-3.08,0.000000,1.09901727e+25,7428018.8
Kepler-751,Kepler-751 b,308.8,9.8,,,,,1565674.8
Kepler-752,Kepler-752 b,96.7,3.1,,,,,1794449.2
Kepler-753,Kepler-753 b,330.6,0.9,,,,,1215364.0
Kepler-754,Kepler-754 b,228.3,5.6,,,,,1279706.8
Kepler-755,Kepler-755 b,126.8,2.6,,,,,1122424.4
Kepler-755,Kepler-755 c,150.4,9.9,,,,,800710.4
Kepler-756,Kepler-756 b,71.0,5.4,,,,,714920.0
Kepler-757,Kepler-757 b,131.4,0.5,,,,,865053.2
Kepler-758,Kepler-758 b,183.6,0.7,,,,,1579973.2
Kepler-758,Kepler-758 c,358.2,14.9,,,,,1079529.2
Kepler-758,Kepler-758 d,68.1,14.3,,,,,1351198.8
Kepler-758,Kepler-758 e,212.6,2.5,,,,,972291.2000000001
Kepler-759,Kepler-759 b,343.4,2.5,,,,,1451287.6
Kepler-238,Kepler-238 c,80.1,3.4,1032225307.83,,,,1522779.5999999999
Kepler-238,Kepler-238 d,172.0,11.6,1720375513.0500002,,,,1958880.8
Kepler-238,Kepler-238 e,208.9,10.8,,,,1.01360142e+25,3574600.0
Kepler-238,Kepler-238 f,183.1,12.5,,,,7.972146e+23,1272557.5999999999
Kepler-239,Kepler-239 b,165.9,12.1,1421179771.65,,,,1487033.5999999999
Kepler-239,Kepler-239 c,169.5,6.0,4009222934.76,,,,1601420.8
Kepler-240,Kepler-240 b,3.6,4.1,718069779.36,,,,872202.4
Kepler-240,Kepler-240 c,4.7,3.8,1107024243.1799998,,,,1401243.2
Kepler-241,Kepler-241 b,35.5,12.1,1406219984.58,,,,1487033.5999999999
Kepler-241,Kepler-241 c,94.7,7.2,2827399756.23,,,,1637166.8
Kepler-242,Kepler-242 b,219.8,13.2,1121984030.25,,,,1665763.6
Kepler-242,Kepler-242 c,220.1,14.5,1630616790.6299999,,,,1272557.5999999999
Kepler-243,Kepler-243 b,210.8,13.0,927506798.34,,,,1565674.8
Kepler-243,Kepler-243 c,334.9,6.9,2124289763.9399998,,,,1272557.5999999999
Kepler-244,Kepler-244 b,54.5,9.6,747989353.5,,,,1758703.2
Kepler-244,Kepler-244 c,288.2,12.6,1301501475.09,,,,1308303.5999999999
Kepler-244,Kepler-244 d,283.0,3.8,2094370189.8000002,,,,1472735.2
Kepler-272,Kepler-272 b,273.7,3.0,568471908.66,,,,915097.6
Kepler-272,Kepler-272 c,71.4,9.4,912547011.27,,,,1143872.0
Kepler-272,Kepler-272 d,152.9,2.5,1361340623.37,,,,1436989.2000000002
Kepler-273,Kepler-273 b,26.6,1.9,553512121.5899999,,,,957992.8
Kepler-273,Kepler-273 c,359.6,1.9,1092064456.11,,,,1265408.4
Kepler-274,Kepler-274 b,125.9,2.9,1510938494.0700002,,,,979440.4
Kepler-274,Kepler-274 c,298.0,11.8,3051796562.2799997,,,,1172468.8
Kepler-275,Kepler-275 b,4.6,4.4,1466059132.8600001,,,,1494182.8
Kepler-275,Kepler-275 c,147.6,15.0,1974691893.24,,,,2159058.4
Kepler-275,Kepler-275 d,337.7,7.8,3350992303.6800003,,,,2123312.4
Kepler-276,Kepler-276 b,142.6,13.7,1780214661.33,,,,1830195.2
Kepler-276,Kepler-276 c,323.0,11.6,,,,9.870276e+23,1851642.8
Kepler-276,Kepler-276 d,145.3,1.1,,,,9.680463e+23,1787300.0
Kepler-277,Kepler-277 b,175.0,11.3,,,,5.2198575e+24,1865941.2
Kepler-277,Kepler-277 c,19.3,12.1,,,,3.8342226e+24,2144760.0
Kepler-278,Kepler-278 b,240.4,9.6,3096675923.49,,,,2595159.6
Kepler-278,Kepler-278 c,51.1,8.4,4398177398.58,,,,2287744.0
Kepler-304,Kepler-304 b,166.8,14.2,583431695.73,,,,1823046.0
Kepler-304,Kepler-304 c,263.5,5.5,807828501.78,,,,1386944.8
Kepler-304,Kepler-304 d,15.9,11.4,1196782965.6000001,,,,1751554.0
Kepler-305,Kepler-305 b,5.6,10.5,,,,6.263829e+23,2294893.2
Kepler-305,Kepler-305 c,346.7,6.5,,,,3.606447e+23,2101864.8
Kepler-305,Kepler-305 d,254.8,1.6,1810134235.47,,,,1730106.4
Kepler-306,Kepler-306 b,112.8,9.3,747989353.5,,,,972291.2000000001
Kepler-306,Kepler-306 c,170.6,5.0,1002305733.69,,,,1501332.0
Kepler-306,Kepler-306 d,357.7,2.8,1795174448.3999999,,,,1572824.0
Kepler-306,Kepler-306 e,23.5,2.4,3395871664.8900003,,,,1451287.6
Kepler-307,Kepler-307 b,285.7,1.8,,,,4.44352233e+23,1551376.4
Kepler-307,Kepler-307 c,226.7,11.3,,,,2.17335885e+23,1401243.2
Kepler-308,Kepler-308 b,356.9,8.0,1346380836.3,,,,1351198.8
Kepler-308,Kepler-308 c,198.8,8.0,1840053809.61,,,,1379795.6
Kepler-309,Kepler-309 b,282.3,10.5,882627437.13,,,,993738.8
Kepler-309,Kepler-309 c,245.6,5.0,5998874615.070001,,,,1601420.8
Kepler-310,Kepler-310 b,329.2,1.5,1660536364.77,,,,757815.2
Kepler-760,Kepler-760 b,354.8,1.7,,,,,1951731.6
Kepler-760,Kepler-760 c,161.1,8.4,,,,,943694.4
Kepler-761,Kepler-761 b,295.9,5.8,,,,,1294005.2
Kepler-762,Kepler-762 b,164.0,5.3,,,,,8085745.2
Kepler-763,Kepler-763 b,182.4,4.6,,,,,779262.8
Kepler-764,Kepler-764 b,334.0,14.9,,,,,1043783.2
Kepler-765,Kepler-765 b,208.7,4.8,,,,,1551376.4
Kepler-766,Kepler-766 b,210.4,5.7,,,,,2159058.4
Kepler-767,Kepler-767 b,296.7,6.3,,,,,4232326.399999999
Kepler-768,Kepler-768 b,3.6,1.1,,,,,1143872.0
Kepler-769,Kepler-769 b,196.6,9.1,,,,,1865941.2
Kepler-769,Kepler-769 c,122.7,4.4,,,,,1143872.0
Kepler-770,Kepler-770 b,10.3,1.1,,,,,1465586.0
Kepler-770,Kepler-770 c,227.3,4.3,,,,,764964.4
Kepler-770,Kepler-770 d,155.9,8.1,,,,,893650.0
Kepler-771,Kepler-771 b,247.4,10.8,,,,,1158170.4000000001
Kepler-772,Kepler-772 b,190.9,6.0,,,,,1158170.4000000001
Kepler-773,Kepler-773 b,165.8,6.3,,,,,915097.6
Kepler-774,Kepler-774 b,326.8,1.8,,,,,2023223.5999999999
Kepler-245,Kepler-245 b,190.7,11.6,1062144881.9699999,,,,1637166.8
Kepler-245,Kepler-245 c,166.0,7.3,1855013596.68,,,,1386944.8
Kepler-245,Kepler-245 d,145.0,14.1,3021876988.1400003,,,,1930284.0000000002
Kepler-246,Kepler-246 b,326.2,1.4,777908927.64,,,,1494182.8
Kepler-246,Kepler-246 c,96.2,4.8,1421179771.65,,,,957992.8
Kepler-247,Kepler-247 b,306.0,5.7,628311056.94,,,,1043783.2
Kepler-247,Kepler-247 c,253.7,7.2,1256622113.88,,,,2609458.0
Kepler-247,Kepler-247 d,254.8,8.5,2094370189.8000002,,,,2516518.4
Kepler-248,Kepler-248 b,238.4,6.7,987345946.62,,,,1923134.8
Kepler-248,Kepler-248 c,142.5,7.4,1840053809.61,,,,2595159.6
Kepler-249,Kepler-249 b,250.4,4.3,523592547.45000005,,,,693472.4
Kepler-249,Kepler-249 c,159.3,13.8,867667650.0600001,,,,965142.0000000001
Kepler-249,Kepler-249 d,109.3,14.0,1451099345.79,,,,1000888.0000000001
Kepler-250,Kepler-250 b,229.3,1.2,718069779.36,,,,722069.2000000001
Kepler-250,Kepler-250 c,267.8,7.2,1032225307.83,,,,1451287.6
Kepler-250,Kepler-250 d,160.8,0.7,1899892957.89,,,,1386944.8
Kepler-251,Kepler-251 b,279.5,13.7,792868714.7099999,,,,850754.7999999999
Kepler-279,Kepler-279 b,15.9,5.7,1675496151.8400002,,,,2309191.6
Kepler-279,Kepler-279 c,72.2,7.3,,,,2.9421014999999997e+24,2745292.8000000003
Kepler-279,Kepler-279 d,36.5,12.2,,,,2.2397934e+24,1980328.4000000001
Kepler-280,Kepler-280 b,316.5,3.4,478713186.24,,,,922246.8
Kepler-280,Kepler-280 c,31.3,13.2,837748075.9200001,,,,1279706.8
Kepler-281,Kepler-281 b,127.3,2.5,1750295087.19,,,,1801598.4
Kepler-281,Kepler-281 c,1.2,11.2,3216354220.0499997,,,,3388720.8
Kepler-282,Kepler-282 b,60.6,3.4,1226702539.74,,,,643428.0
Kepler-282,Kepler-282 c,111.2,10.3,1585737429.4199998,,,,764964.4
Kepler-282,Kepler-282 d,18.9,6.5,,,,3.6444096e+24,1565674.8
Kepler-282,Kepler-282 e,197.1,9.0,,,,3.3596900999999995e+24,1980328.4000000001
Kepler-283,Kepler-283 b,41.5,6.6,1226702539.74,,,,1358348.0
Kepler-283,Kepler-283 c,55.6,9.4,5101287390.870001,,,,1158170.4000000001
Kepler-284,Kepler-284 b,110.7,6.0,1555817855.28,,,,1429840.0
Kepler-284,Kepler-284 c,121.9,11.1,3186434645.91,,,,1665763.6
Kepler-285,Kepler-285 b,13.4,4.3,538552334.52,,,,857904.0
Kepler-285,Kepler-285 c,102.2,12.1,957426372.48,,,,714920.0
Kepler-310,Kepler-310 c,234.2,8.6,4203700166.6700006,,,,2159058.4
Kepler-310,Kepler-310 d,127.3,0.8,5864236531.440001,,,,1572824.0
Kepler-311,Kepler-311 b,173.9,6.2,1301501475.09,,,,1086678.4
Kepler-311,Kepler-311 c,2.7,9.8,2169169125.1499996,,,,915097.6
Kepler-312,Kepler-312 b,352.5,1.5,463753399.17,,,,822158.0
Kepler-312,Kepler-312 c,1.8,2.0,2288847421.71,,,,2008925.2000000002
Kepler-313,Kepler-313 b,161.4,9.9,1869973383.75,,,,1615719.2
Kepler-313,Kepler-313 c,170.9,11.4,3111635710.56,,,,1637166.8
Kepler-314,Kepler-314 b,23.7,1.7,523592547.45000005,,,,529040.7999999999
Kepler-314,Kepler-314 c,315.1,13.1,957426372.48,,,,1851642.8
Kepler-315,Kepler-315 b,247.6,6.2,6013834402.14,,,,2402131.2
Kepler-315,Kepler-315 c,278.8,11.9,11833191572.37,,,,2645204.0
Kepler-316,Kepler-316 b,230.5,14.9,403914250.89,,,,679174.0
Kepler-316,Kepler-316 c,137.1,12.1,867667650.0600001,,,,736367.6
Kepler-317,Kepler-317 b,274.9,5.7,912547011.27,,,,1329751.2
Kepler-317,Kepler-317 c,24.0,13.7,1241662326.8100002,,,,1093827.6
Kepler-318,Kepler-318 b,316.0,9.7,837748075.9200001,,,,3002664.0
Kepler-1651,Kepler-1651 b,235.6,11.7,,,0.130000,,1172468.8
KELT-9,KELT-9 b,331.4,14.8,517907828.3634,-3.21,0.000000,5.4666143999999994e+25,13519137.2
BD+03 2562,BD+03 2562 b,261.7,4.7,19447723191.0,,0.200000,1.2148032e+26,
K2-113,K2-113 b,305.6,14.6,960418329.8939999,,,,7742583.6
tau Cet,tau Cet g,73.5,3.8,1989651680.3100002,,0.060000,1.04586963e+23,
tau Cet,tau Cet h,83.7,12.9,3635228258.0099998,,0.230000,1.09332288e+23,
tau Cet,tau Cet e,189.5,14.3,8048365443.660001,,0.180000,2.34798681e+23,
tau Cet,tau Cet f,32.3,13.4,19956355951.38,,0.160000,2.34798681e+23,
YZ Cet,YZ Cet b,226.2,4.9,232923884.67990002,,0.000000,4.4795868e+22,
YZ Cet,YZ Cet c,210.3,13.3,312659549.76299995,,0.040000,5.846240399999999e+22,
YZ Cet,YZ Cet d,5.7,11.2,413488514.61480004,,0.129000,6.8142867e+22,
OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,185.0,9.3,80782850178.0,,,7.782333e+25,
GJ 625,GJ 625 b,75.7,14.9,1172263874.59227,,0.130000,1.68364131e+23,
HD 208897,HD 208897 b,47.9,10.4,15707776423.5,,0.070000,2.6573819999999996e+25,
HD 34445,HD 34445 d,232.9,7.7,7206129431.619,,0.027000,1.8411861e+24,
HD 34445,HD 34445 e,45.0,12.6,4019694785.709,,0.090000,1.00411077e+24,
HD 34445,HD 34445 f,359.5,13.7,23082951449.01,,0.031000,2.2587747e+24,
HD 34445,HD 34445 g,60.0,3.6,95144245765.20001,,0.032000,7.212894e+24,
MASCARA-1,MASCARA-1 b,287.2,3.3,643270844.01,-3.00,0.000000,7.023081e+25,10723800.0
K2-133,K2-133 d,234.6,5.0,1120039257.9309,-0.60,,,1279706.8
WASP-151,WASP-151 b,60.3,1.0,822788288.85,-0.80,0.003000,5.884202999999999e+24,8078595.999999999
WASP-153,WASP-153 b,125.2,6.0,718069779.36,-5.90,0.009000,7.402707e+24,11081260.0
WASP-156,WASP-156 b,141.5,8.0,677678354.271,-0.90,0.007000,2.4296064e+24,3646092.0
HD 40956,HD 40956 b,148.4,10.8,20943701898.0,,0.240000,5.124951e+25,
HD 111591,HD 111591 b,141.0,11.9,37399467675.0,,0.260000,8.351772e+25,
HD 113996,HD 113996 b,70.0,1.7,23935659312.0,,0.280000,1.1958219e+26,
OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,59.0,10.4,32462737941.899998,-48.80,,2.53969794e+26,
K2-181,K2-181 b,270.8,12.5,1056160967.142,,,,1808747.6
K2-182,K2-182 b,211.7,9.0,791372736.003,,,,1758703.2
K2-183,K2-183 b,191.0,9.3,,-64.97,,,1658614.4000000001
K2-183,K2-183 c,238.0,9.5,1394252154.924,,,,1830195.2
K2-183,K2-183 d,35.1,10.0,2284359485.589,,,,1823046.0
K2-184,K2-184 b,138.5,13.7,1838557830.9029999,,,,986589.6000000001
K2-185,K2-185 b,259.1,3.0,,-1.07,,,836456.4
K2-186,K2-186 b,221.9,0.0,,-0.48,,,2023223.5999999999
K2-187,K2-187 b,41.9,3.9,245340507.948,,,,829307.2000000001
K2-187,K2-187 c,308.6,11.1,586423653.1439999,,,,1151021.2
K2-187,K2-187 d,89.4,11.4,1077104669.04,,,,2023223.5999999999
K2-136,K2-136 b,344.9,10.9,,-0.70,0.100000,,629129.6
K2-136,K2-136 c,92.1,0.2,,-0.40,0.130000,,1858792.0
K2-136,K2-136 d,78.4,7.0,,-0.60,0.140000,,922246.8
K2-137,K2-137 b,335.6,11.4,86766765.006,-0.40,0.000000,9.49065e+24,564786.8
Kepler-1652,Kepler-1652 b,188.9,7.6,2474348781.378,-0.01,,,1022335.5999999999
Kepler-1653,Kepler-1653 b,236.7,13.6,7040075795.142,-0.21,,,1386944.8
Ross 128,Ross 128 b,272.1,9.3,742005438.6719999,,0.116000,8.351772e+22,
K2-139,K2-139 b,274.8,12.5,2686777757.7720003,,,,5812299.6
HD 176986,HD 176986 b,125.9,12.7,941868193.9272001,,0.066000,3.42802278e+23,
HD 176986,HD 176986 c,295.9,13.9,1776923508.1746,,0.111000,5.48179944e+23,
K2-140,K2-140 b,178.7,12.9,1027737371.709,,,,7814075.6
HD 147379,HD 147379 b,47.2,4.1,4832011223.610001,,0.070000,1.705090179e+24,
K2-138,K2-138 b,55.1,13.2,505640802.96599996,-3.10,0.403000,,1000888.0000000001
K2-138,K2-138 c,208.2,11.6,666308916.0978,-2.50,0.296000,,1608570.0
K2-138,K2-138 d,94.7,5.6,880084273.3281,-2.10,0.348000,,1694360.4
K2-138,K2-138 e,54.1,1.5,1167910576.5549,-1.30,0.315000,,2101864.8
K2-138,K2-138 f,295.3,12.5,1560305791.401,-0.97,0.364000,,1794449.2
K2-141,K2-141 b,323.7,11.1,,-3.70,0.000000,3.03321174e+23,965142.0000000001
NGTS-2,NGTS-2 b,178.6,8.0,942466585.41,-1.50,0.000000,1.4046162e+25,11402974.0
EPIC 246851721,EPIC 246851721 b,261.2,0.5,1081443007.2903,-3.79,,5.69439e+25,7513809.199999999
K2-266,K2-266 b,130.4,6.9,195374819.1342,-14.68,,6.72887085e+23,2101864.8
K2-266,K2-266 c,36.5,8.7,1015769542.053,-1.72,0.042000,1.7272983e+22,450399.6
K2-266,K2-266 d,13.9,11.9,1548337961.745,-0.54,0.047000,5.3147640000000003e+23,1865941.2
K2-266,K2-266 e,146.3,13.1,1868477405.043,-0.55,0.043000,8.53968687e+23,1744404.8
WASP-147,WASP-147 b,358.6,6.4,821292310.143,-2.10,0.000000,5.2198575e+24,7971358.0
WASP-160 B,WASP-160 B b,164.8,2.0,676182375.564,-1.03,0.000000,5.276801400000001e+24,7792628.000000001
WASP-164,WASP-164 b,199.8,10.0,421566799.6326,-7.27,0.000000,4.0430169e+25,8064297.6
WASP-165,WASP-165 b,275.3,0.9,721510530.3861,-5.10,0.000000,1.2489695400000001e+25,9007992.0
OGLE-2013-BLG-1761L,OGLE-2013-BLG-1761L b,34.5,7.8,26927616726.0,,,5.124951e+25,
K2-219,K2-219 c,230.1,9.1,,-2.73,,,915097.6
K2-219,K2-219 d,247.3,5.6,,-1.71,,,1644316.0
K2-220,K2-220 b,73.3,1.4,1651560492.5279999,,,,1522779.5999999999
K2-221,K2-221 b,204.7,11.4,,-4.55,,,1072380.0
K2-222,K2-222 b,295.1,2.7,1811630214.177,,,,1522779.5999999999
K2-223,K2-223 b,73.0,9.8,189989295.789,,,,564786.8
K2-223,K2-223 c,136.9,5.3,821292310.143,,,,1000888.0000000001
K2-224,K2-224 b,213.5,8.1,771925012.812,,,,993738.8
K2-225,K2-225 b,44.5,1.1,2004611467.38,,,,2223401.2
K2-226,K2-226 b,340.9,8.5,617839205.991,,,,979440.4
K2-227,K2-227 b,131.6,14.7,,-1.63,,,1065230.8
K2-228,K2-228 b,346.8,3.0,505640802.96599996,,,,772113.6
K2-229,K2-229 b,118.8,12.2,195973210.617,,,,729218.3999999999
K2-229,K2-229 c,136.3,13.1,1150407625.6829998,,,,1294005.2
K2-230,K2-230 b,226.1,6.9,611855291.163,,,,1251110.0
HD 215152,HD 215152 b,238.9,13.4,862252207.14066,,0.000000,1.08573036e+23,
HD 215152,HD 215152 c,76.1,3.3,1008184930.0085099,,0.000000,1.02688833e+23,
HD 215152,HD 215152 d,197.9,11.8,1316311664.2893,,0.000000,1.67225253e+23,
HD 215152,HD 215152 e,240.2,1.7,2306350372.5819,,0.000000,1.7178076500000002e+23,
OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,118.7,11.0,58537646804.909996,,,1.95317577e+23,
K2-239,K2-239 b,28.6,14.6,659726609.7870001,-1.01,,,700621.6
K2-239,K2-239 c,38.5,12.5,861683735.232,-1.23,,,636278.7999999999
K2-239,K2-239 d,43.2,8.2,1024745414.2950001,-0.57,,,700621.6
K2-240,K2-240 b,32.9,4.9,767437076.691,-0.74,,,1272557.5999999999
K2-240,K2-240 c,336.3,7.7,1733839321.413,-0.34,,,1151021.2
OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,58.1,12.9,28423595433.0,,,3.302556387e+24,
OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,101.8,2.8,37399467675.0,,,4.998725354999999e+24,
WASP-174,WASP-174 b,0.7,6.5,836252097.2129999,-5.80,,2.467569e+25,9293960.0
K2-263,K2-263 b,90.2,2.5,3849153213.1109996,-0.76,0.140000,8.83959141e+23,1537078.0
K2-264,K2-264 b,171.0,12.5,751430104.5260999,-0.99,,,1422690.8
K2-264,K2-264 c,125.4,5.8,1687912775.1081,-0.62,,,1701509.5999999999
HD 55696,HD 55696 b,200.7,6.5,47572122882.600006,,0.705000,7.3457631000000005e+25,
HD 98736,HD 98736 b,251.0,10.7,27885043098.480003,,0.226000,4.4226429e+25,
HD 148164,HD 148164 b,135.0,14.8,14855068560.51,,0.587000,2.3346998999999998e+25,
HD 148164,HD 148164 c,232.5,2.7,92002690480.5,,0.125000,9.7943508e+25,
HD 203473,HD 203473 b,326.6,11.7,40840218701.1,,0.289000,1.4805414e+26,
HD 211810,HD 211810 b,149.9,14.7,39733194457.920006,,0.680000,1.2717471e+25,
HD 148284,HD 148284 b,88.9,3.7,14570832606.18,,0.389260,6.396698100000001e+26,
HD 217850,HD 217850 b,293.1,9.7,68216629039.2,,0.762100,4.0999608e+26,
HD 75784,HD 75784 c,155.3,9.1,125662211388.0,,0.489000,1.0705453199999999e+26,
HD 39091,pi Men c,72.9,3.0,1023099837.7173,-2.54,0.000000,2.8794632099999997e+23,1301154.4
Kepler-1654,Kepler-1654 b,359.6,2.8,30308528603.819996,-0.02,0.260000,9.49065e+24,5855194.8
K2-233,K2-233 c,129.1,11.5,1000360961.3709,-1.05,0.000000,,850754.7999999999
K2-233,K2-233 d,173.7,14.3,2284359485.589,-0.65,0.000000,,1687211.2
OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,343.4,14.4,36262523857.68,,,7.6115013e+24,
gam Lib,gam Lib b,240.1,0.4,18550135966.8,,0.210000,1.9360926e+25,
KPS-1,KPS-1 b,131.5,13.0,402418272.183,-6.80,0.000000,2.0689617e+25,7363676.0
K2-233,K2-233 b,153.8,10.0,496216137.1119,-1.21,0.000000,,893650.0
gam Lib,gam Lib c,196.6,11.4,32462737941.899998,,0.057000,8.6934354e+25,
24 Boo,24 Boo b,340.5,11.7,2842359543.3,,0.042000,1.7272983e+25,
OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,100.4,5.1,17652548742.6,,,2.6573820000000002e+23,
HATS-43,HATS-43 b,90.2,9.5,739611872.7408,-0.76,0.173000,4.9541193e+24,8436056.0
HATS-44,HATS-44 b,151.7,2.2,545882630.1843001,-5.35,0.279000,1.0629528e+25,7628196.399999999
HATS-45,HATS-45 b,209.1,9.1,824433865.4277,-4.39,0.240000,1.3286909999999998e+25,9193871.200000001
HATS-46,HATS-46 b,171.1,10.5,802891772.0469,-2.68,0.559000,3.2837648999999996e+24,6455727.600000001
HATS-7,HATS-7 b,171.7,11.3,600186657.2484001,-2.08,0.170000,2.2777559999999999e+24,4024999.5999999996
HD 47366,HD 47366 b,224.4,13.7,19148527449.600002,,0.060000,4.365698999999999e+25,
HD 47366,HD 47366 c,68.6,11.6,29470780527.899998,,0.100000,3.5684843999999997e+25,
NGTS-3 A,NGTS-3 A b,77.9,3.4,344075102.61,-0.44,,4.517549399999999e+25,10580816.0
HD 89345,HD 89345 b,183.7,9.4,1594713301.662,-2.79,0.220000,2.087943e+24,4718472.0
EPIC 211945201,EPIC 211945201 b,355.7,9.6,2233496209.5509996,,,,3674688.8000000003
OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,326.8,6.7,15258982811.4,,,3.0180267e+25,
K2-241,K2-241 b,44.2,2.5,2344198633.869,,,,1622868.4000000001
K2-242,K2-242 b,170.3,12.0,739013481.258,,,,1622868.4000000001
K2-158,K2-158 c,40.4,10.4,930498755.754,,,,815008.8
K2-243,K2-243 b,282.7,4.7,1626128854.509,,,,1386944.8
K2-243,K2-243 c,271.9,8.6,2718193310.619,,,,1279706.8
K2-244,K2-244 b,82.7,9.2,2121297806.526,,,,1115275.2
K2-245,K2-245 b,306.1,3.9,1434643580.013,,,,2766740.4
K2-246,K2-246 b,225.2,11.0,900579181.614,,,,2223401.2
K2-247,K2-247 b,244.2,10.8,454777526.928,,,,1351198.8
K2-247,K2-247 c,267.5,12.9,920026904.805,,,,1394094.0
K2-224,K2-224 c,245.6,0.6,1325437134.402,,,,1537078.0
K2-248,K2-248 b,171.7,14.7,1045689116.1930001,,,,1637166.8
K2-249,K2-249 b,204.0,1.9,1721871491.757,,,,1780150.8
K2-250,K2-250 b,169.7,7.8,686654226.513,,,,1558525.6
K2-251,K2-251 b,140.9,13.9,1038209222.658,,,,1501332.0
K2-252,K2-252 b,36.6,7.0,1557313833.987,,,,1108126.0
K2-253,K2-253 b,282.3,11.5,756965225.742,,,,8078595.999999999
K2-254,K2-254 b,171.2,9.5,670198460.736,,,,1036633.9999999999
K2-254,K2-254 c,226.1,10.3,1380788346.5609999,,,,1394094.0
K2-255,K2-255 b,49.1,6.0,409898165.718,,,,1851642.8
K2-256,K2-256 b,12.1,9.4,864675692.6459999,,,,1680062.0
K2-257,K2-257 b,54.3,5.8,323131400.712,,,,529040.7999999999
