Name,Distance,Temperature,Mass,Radius,Ecliptic Longitude,Ecliptic Latitude
Kepler-768,2.4531315e+17,5108.0,1.6305454e+28,54264600.0,308.040032,58.689512
Kepler-769,4.2027234e+17,6186.0,2.3662793000000002e+28,89049600.0,305.995666,58.991821
Kepler-770,2.3482177e+17,5598.0,1.8691618e+28,64004400.0,296.684949,60.295606
Kepler-447,8.33509284e+16,5493.0,1.98847e+28,73048500.0,301.217028,70.349274
Lupus-TR-3,6.1714e+17,5000.0,1.7299689e+28,57047400.0,241.066774,-23.226801
Kepler-1526,1.7773632e+17,4601.0,1.4515831000000001e+28,48003300.0,294.775348,61.011696
Kepler-1527,4.813692e+17,6224.0,2.4060487000000003e+28,91832400.0,318.899329,64.914513
Kepler-1528,2.8265012e+17,5857.0,2.0481241e+28,71657100.0,303.30529,68.010911
Kepler-1529,2.1075331e+17,5048.0,1.6106607000000002e+28,53568900.0,303.344197,62.198954
Kepler-1530,1.7033064e+17,5477.0,1.8293924000000002e+28,61221600.0,306.102622,69.338555
Kepler-1531,2.067419e+17,6260.0,2.3066252000000003e+28,88353900.0,295.044168,61.499664
Kepler-1532,2.5426168e+17,5559.0,1.8095077000000003e+28,61221600.0,313.912926,60.601174
Kepler-1533,2.6290164e+17,6431.0,2.6048957000000005e+28,105050700.0,315.461987,64.108648
Kepler-1534,3.4158699e+17,5442.0,1.7896230000000003e+28,59830200.0,309.274663,64.285262
Kepler-1535,2.7123303e+17,6021.0,2.1475476000000002e+28,77222700.0,297.117656,60.776572
Kepler-1536,1.2373657e+17,4434.0,1.4118137e+28,46611900.0,309.561886,66.215652
Kepler-1537,1.5521071e+17,5079.0,1.6106607000000002e+28,53568900.0,312.293868,63.727503
Kepler-1538,3.9836387e+17,5837.0,2.0481241e+28,71657100.0,295.174436,67.550897
Kepler-1539,2.4315316e+17,5176.0,1.6703148000000001e+28,55656000.0,296.090154,66.424628
Kepler-1540,8.084534e+16,4540.0,1.4714678000000002e+28,48003300.0,292.97284,63.580645
Kepler-1541,1.2774798e+17,5282.0,1.7100842000000003e+28,56351700.0,297.967656,70.133467
Kepler-1542,1.0367952e+17,5564.0,1.8691618e+28,68874300.0,297.685168,64.589472
Kepler-771,3.0857e+17,5906.0,2.0481241e+28,73048500.0,298.011599,59.842715
Kepler-772,2.1260473e+17,5714.0,1.9487006e+28,77222700.0,304.031288,59.150625
Kepler-773,1.6292496e+17,5850.0,2.0680088000000004e+28,70265700.0,303.151346,59.116555
Kepler-774,3.671983e+17,6403.0,3.1218979000000003e+28,168359400.0,303.452162,59.232711
Kepler-775,1.23428e+17,5468.0,1.8293924000000002e+28,58438800.0,306.183442,62.476294
Kepler-776,2.2433039e+17,5071.0,1.6504301e+28,54264600.0,299.60803,63.310281
Kepler-777,1.1818231e+17,4043.0,1.1533126000000001e+28,38959200.0,293.516886,66.749964
Kepler-778,2.7740443e+17,5102.0,1.6106607000000002e+28,53568900.0,301.619991,65.769196
Kepler-779,6.911968e+16,3804.0,9.146962000000001e+27,30610800.0,298.545229,66.208337
Kepler-780,1.604564e+17,5769.0,2.0083547e+28,70961400.0,291.788813,66.844005
Kepler-781,3.1967852e+17,5162.0,1.6106607000000002e+28,54264600.0,304.4865,68.750422
Kepler-782,1.2713084e+17,5867.0,1.9487006e+28,70265700.0,306.938431,68.791969
Kepler-783,1.6786208e+17,5521.0,1.8492771000000002e+28,61917300.0,310.398024,67.991164
Kepler-784,1.8637628e+17,5674.0,1.98847e+28,91832400.0,318.124997,66.609254
Kepler-785,2.0550762e+17,4739.0,1.5311219000000002e+28,49394700.0,305.334493,59.603608
Kepler-786,1.5798784e+17,4838.0,1.6106607000000002e+28,51481800.0,307.836821,59.298746
NGC 2682 Sand 364,2.582823471e+17,4284.0,1.8015538200000002e+29,2754276300.0,131.668912,-5.814695
Kepler-1543,3.4374698e+17,6561.0,2.7639733e+28,114790500.0,319.495251,65.879526
Kepler-1544,1.0769093e+17,4886.0,1.6106607000000002e+28,51481800.0,322.294993,67.75876
Kepler-1545,2.1229616e+17,5201.0,1.6703148000000001e+28,55656000.0,322.584056,65.709968
Kepler-1546,3.0671858e+17,5623.0,1.8890465000000001e+28,64700100.0,315.141826,60.729641
Kepler-1547,2.0519905e+17,6078.0,2.2270864000000005e+28,82092600.0,294.169022,64.510913
Kepler-1548,3.548555e+17,5706.0,1.9685853000000001e+28,67482900.0,303.012734,67.52786
Kepler-1549,2.4438744e+17,5324.0,1.7498536000000002e+28,58438800.0,296.34073,61.075594
Kepler-1550,3.7090114e+17,5991.0,2.1276629000000004e+28,77222700.0,298.59808,59.982516
Kepler-1551,4.813692e+17,6136.0,2.2668558e+28,84875400.0,311.398508,59.695919
Kepler-1552,1.9069626e+17,5202.0,1.6901995000000002e+28,54264600.0,304.776466,59.724265
Kepler-1553,2.2186183e+17,5288.0,1.6901995000000002e+28,56351700.0,305.220142,59.809853
Kepler-1554,3.0301574e+17,5297.0,1.6703148000000001e+28,56351700.0,298.546197,63.547225
Kepler-1555,4.2644374e+17,5866.0,2.0680088000000004e+28,73744200.0,303.000005,67.14579
Kepler-1556,3.270842e+17,5608.0,1.9288159000000002e+28,66091500.0,300.570033,61.714131
Kepler-1557,4.7272924e+17,6099.0,2.2072017000000006e+28,81396900.0,314.306489,66.642109
Kepler-787,1.4441076e+17,4248.0,1.2925055000000001e+28,43133400.0,304.626395,59.431719
Kepler-788,5.0883193e+17,6159.0,2.3066252000000003e+28,85571100.0,302.097515,59.770158
Kepler-789,2.8234155e+17,5870.0,2.0083547e+28,70961400.0,311.030365,58.741976
Kepler-790,2.2433039e+17,5208.0,1.6703148000000001e+28,55656000.0,297.577895,60.701931
Kepler-791,4.4650079e+17,6383.0,2.5850110000000002e+28,102267900.0,307.677775,59.420476
Kepler-792,3.7182685e+17,5971.0,2.1674323000000005e+28,77918400.0,305.231494,59.597166
Kepler-793,2.4500458e+17,5745.0,1.9487006e+28,67482900.0,309.845798,58.775102
Kepler-794,2.3543891e+17,5839.0,2.3662793000000002e+28,96006600.0,299.512112,60.591568
Kepler-795,1.4132506e+17,5631.0,1.8691618e+28,66787200.0,303.616809,59.55579
Kepler-796,1.1633089e+17,5475.0,1.8492771000000002e+28,75831300.0,298.316043,60.893642
Kepler-797,2.3204464e+17,5680.0,1.9089312000000002e+28,66091500.0,314.794267,61.057859
Kepler-798,3.3479845e+17,6224.0,2.3662793000000002e+28,89745300.0,308.087602,62.640748
Kepler-799,3.1751853e+17,5681.0,1.8890465000000001e+28,64700100.0,301.573981,66.44527
Kepler-800,3.2368993e+17,5315.0,1.6901995000000002e+28,57047400.0,300.493403,66.488522
Kepler-801,1.2929083e+17,4435.0,1.3322749000000002e+28,43829100.0,299.548157,66.462607
Kepler-802,2.5549596e+17,5507.0,1.8492771000000002e+28,62613000.0,299.685973,66.803962
Kepler-803,1.8977055e+17,5919.0,2.0878935000000003e+28,77918400.0,320.170307,63.134041
Kepler-804,1.9995336e+17,5817.0,2.0083547e+28,73048500.0,311.563314,64.887805
Kepler-328,7.265033794e+17,5914.0,2.1873170000000004e+28,69570000.0,311.501037,59.78412
OGLE2-TR-L9,5.259143652e+17,6933.0,3.0224744e+28,106442100.0,207.871827,-57.868251
OGLE-TR-10,4.277489911e+17,5950.0,2.2668558e+28,81396900.0,268.139405,-6.450841
OGLE-TR-111,3.384951186e+17,5040.0,1.6901995000000002e+28,57743100.0,205.963946,-59.339684
OGLE-TR-113,1.85142e+17,4790.0,1.5510066000000002e+28,53568900.0,205.885402,-59.44677
OGLE-TR-132,7.71425e+17,6210.0,2.5850110000000002e+28,91832400.0,206.365173,-59.945597
OGLE-TR-182,8.237461292e+17,5924.0,2.2668558e+28,79309800.0,208.018543,-57.71096
OGLE-TR-211,4.858558078e+17,6325.0,2.6446651000000006e+28,114094800.0,205.56964,-61.189749
POTS-1,3.70284e+17,4400.0,1.3720443000000001e+28,41046300.0,234.52561,-51.131381
Pr0201,5.60177978e+16,6174.0,2.4657028000000003e+28,80005500.0,127.509364,1.897129
Kepler-1558,1.0583951e+17,5101.0,1.6504301e+28,54960300.0,302.56936,68.457576
Kepler-1559,1.789706e+17,5316.0,1.7100842000000003e+28,57047400.0,307.745568,62.621653
Kepler-1560,1.6323353e+17,5815.0,2.0282394000000003e+28,70961400.0,309.359847,63.574828
Kepler-1561,3.0641001e+17,5957.0,2.1276629000000004e+28,77222700.0,315.842172,62.785957
Kepler-1562,4.0576955e+17,5760.0,2.0282394000000003e+28,73048500.0,315.109394,66.394457
Kepler-1563,1.6878779e+17,5765.0,1.98847e+28,68874300.0,310.715894,72.292629
Kepler-1564,2.6907304e+17,5528.0,1.8492771000000002e+28,62613000.0,308.780215,67.330389
Kepler-1565,2.0273049e+17,4940.0,1.5112372e+28,50786100.0,315.106493,59.944646
Kepler-1566,1.5767927e+17,5254.0,1.6703148000000001e+28,56351700.0,293.085794,62.929422
Kepler-1567,3.7830682e+17,5655.0,1.8890465000000001e+28,64700100.0,297.944298,62.121009
Kepler-1568,2.7246731e+17,5956.0,2.1674323000000005e+28,82788300.0,307.596698,68.822598
Kepler-1569,3.239985e+17,6319.0,2.4855875e+28,97398000.0,304.626515,58.020894
Kepler-1570,1.4286791e+17,5550.0,1.8293924000000002e+28,61917300.0,322.199004,63.953307
Kepler-1571,2.4747314e+17,6297.0,2.4458181e+28,96702300.0,323.469234,63.407344
Kepler-1572,1.85142e+17,5618.0,1.9288159000000002e+28,66091500.0,293.447163,69.195499
Kepler-1573,3.641126e+17,5808.0,2.0083547e+28,69570000.0,315.849632,69.292092
Kepler-1574,3.9342675e+17,5892.0,2.1077782e+28,75135600.0,314.657559,69.664028
Kepler-1575,3.610269e+17,5667.0,1.8890465000000001e+28,64004400.0,313.029601,65.691561
Kepler-1576,1.6631923e+17,5876.0,2.0878935000000003e+28,73744200.0,301.706499,61.722038
Kepler-805,2.0273049e+17,6112.0,2.3662793000000002e+28,114790500.0,311.578583,65.174221
Kepler-806,8.02282e+16,5770.0,1.9685853000000001e+28,80701200.0,315.637535,64.228014
Kepler-807,4.0484384e+17,5965.0,2.0680088000000004e+28,73744200.0,307.563274,69.091683
Kepler-808,9.905097e+16,4653.0,1.5112372e+28,49394700.0,312.308207,68.735299
Kepler-809,2.8789581e+17,5734.0,1.9685853000000001e+28,68178600.0,307.570594,68.981542
Kepler-810,4.7951778e+17,5803.0,2.0481241e+28,72352800.0,319.902944,66.968067
Kepler-811,2.6135879e+17,5747.0,2.0083547e+28,86266800.0,300.85333,69.627134
Kepler-812,4.5730074e+17,6761.0,2.8832815e+28,118964700.0,307.365733,69.214259
Kepler-813,2.591988e+17,5743.0,1.8890465000000001e+28,64700100.0,301.835016,70.148959
Kepler-814,4.0947239e+17,6162.0,2.2867405e+28,84875400.0,300.429108,70.300113
Kepler-815,3.6997543e+17,5028.0,2.4855875e+28,237929400.0,300.520085,69.712952
Kepler-816,3.2677563e+17,5286.0,1.7896230000000003e+28,59134500.0,307.451916,59.650787
Kepler-817,4.3230657e+17,5861.0,2.0481241e+28,71657100.0,311.321138,58.916404
HIP 65891,4.19809485e+16,5000.0,4.971175e+28,621260100.0,227.457663,-44.760055
HIP 107773,3.19771091e+16,4945.0,4.812097400000001e+28,807012000.0,302.284185,-47.584392
KELT-7,4.23388897e+16,6768.0,3.4997072000000003e+28,125921700.0,80.079251,10.281083
Kepler-453,1.384183306e+17,5527.0,1.8691618e+28,57743100.0,295.711251,68.639041
K2-239,1.511993e+16,3420.0,7.953880000000002e+27,25045200.0,160.406505,-3.481031
K2-240,2.15999e+16,3810.0,1.1533126000000001e+28,37567800.0,230.306213,-0.054206
WASP-174,1.279608933e+17,6400.0,2.5850110000000002e+28,91136700.0,211.954682,-31.690364
K2-263,5.03678811e+16,5368.0,1.7498536000000002e+28,59134500.0,127.983931,-2.680253
K2-264,5.770259e+16,3660.0,9.94235e+27,32697900.0,128.487771,1.613704
HD 55696,2.41147455e+16,6012.0,2.5651263000000004e+28,105746400.0,118.991948,-59.808921
HD 98736,1.00223536e+16,5271.0,1.8293924000000002e+28,64700100.0,163.996837,12.929352
HD 148164,2.38740609e+16,6032.0,2.4060487000000003e+28,93223800.0,242.161294,33.108994
HD 203473,2.24608103e+16,5780.0,2.2270864000000005e+28,92528100.0,324.665744,19.388136
HD 211810,1.99829932e+16,5652.0,2.0481241e+28,78614100.0,19.911174,62.384434
HD 148284,3.75251977e+16,5572.0,2.1276629000000004e+28,102963600.0,236.73224,51.019805
WASP-87,9.28548844e+16,6450.0,2.386164e+28,113399100.0,211.492227,-45.145488
K2-43,5.66164236e+16,3840.6,1.1334279e+28,37567800.0,171.567639,-7.962692
K2-198,3.42234987e+16,5212.9,1.5907760000000003e+28,52873200.0,199.836714,1.395726
LTT 1445 A,2119875900000000.0,3337.0,5.170022000000001e+27,19479600.0,37.360388,-32.258802
HAT-P-69,1.06117223e+17,7394.0,3.2809755000000003e+28,134270100.0,131.919998,-14.030396
HAT-P-70,1.0151953e+17,8450.0,3.7582083e+28,129400200.0,74.407372,-12.609052
WASP-169,1.969849166e+17,6110.0,2.6645498000000005e+28,139835700.0,133.603117,-30.900372
WASP-171,2.389350081e+17,5965.0,2.3265099e+28,114094800.0,194.455279,-42.756535
WASP-175,1.969849166e+17,6229.0,2.4060487000000003e+28,83484000.0,183.095486,-36.338524
WASP-182,1.020255848e+17,5638.0,2.1475476000000002e+28,93223800.0,302.560512,-22.976774
KELT-24,2.96319771e+16,6509.0,2.9031662000000003e+28,105050700.0,122.631605,56.303244
LP 791-18,8174019300000000.0,2960.0,2.7838580000000006e+27,11826900.0,173.545013,-20.69807
K2-146,2.44726867e+16,3385.0,6.561951000000001e+27,22958100.0,127.431436,0.702995
K2-147,2.715416e+16,3672.0,1.1533126000000001e+28,38263500.0,290.953692,-6.775755
K2-148,3.733697e+16,4079.0,1.2925055000000001e+28,43829100.0,13.289488,-5.900871
K2-149,3.641126e+16,3745.0,1.1731973e+28,39654900.0,11.881084,2.803287
K2-150,3.39427e+16,3499.0,9.146962000000001e+27,30610800.0,20.329385,1.127402
K2-151,2.14795577e+16,3695.0,9.345809e+27,31306500.0,21.401212,1.246469
K2-152,3.3541559e+16,4044.0,1.2527361000000002e+28,42437700.0,183.81978,-4.696543
K2-153,4.4310652e+16,3845.0,1.0936585000000002e+28,36872100.0,182.692035,3.368895
K2-154,4.0052386e+16,4097.0,1.2925055000000001e+28,43829100.0,189.320143,1.113769
K2-155,2.530274e+16,4258.0,1.2925055000000001e+28,40350600.0,67.251326,-0.169223
KELT-21,1.2805655e+17,7598.0,2.9031662000000003e+28,114094800.0,318.824848,50.290059
K2-169,7.32390895e+16,5548.0,1.9685853000000001e+28,64004400.0,333.383137,-4.653397
K2-170,1.225825182e+17,5748.0,1.9089312000000002e+28,68178600.0,331.945524,-4.084637
HD 217850,2.0334763e+16,5544.0,2.0481241e+28,84179700.0,24.004147,56.757692
Kepler-1654,1.78230032e+17,5597.0,2.0083547e+28,82092600.0,292.611457,66.919732
K2-233,2.08716748e+16,4950.0,1.5907760000000003e+28,51481800.0,233.320089,-1.682825
gam Lib,1.46354751e+16,4822.0,2.9230509e+28,772227000.0,235.13803,4.385929
KPS-1,8.16753933e+16,5165.0,1.7697383000000002e+28,63308700.0,131.659765,52.016184
24 Boo,2.96998625e+16,4893.0,1.9685853000000001e+28,740224800.0,185.925162,58.888907
HATS-43,1.0522237e+17,5099.0,1.6703148000000001e+28,56351700.0,76.140027,-53.95582
HATS-44,1.4286791e+17,5080.0,1.7100842000000003e+28,59134500.0,81.981248,-51.2541
HD 125390,4.76216081e+16,4850.0,2.7043192000000006e+28,450117900.0,193.544895,48.79237
HD 15337,1.38455359e+16,5125.0,1.7896230000000003e+28,59830200.0,23.158599,-39.56819
WASP-178,1.2898226e+17,9360.0,4.1161329e+28,116181900.0,236.904867,-24.050265
WASP-184,1.974848e+17,6000.0,2.4458181e+28,114790500.0,218.205323,-17.123792
WASP-185,8.485675e+16,5900.0,2.2270864000000005e+28,104355000.0,218.332226,-5.563897
WASP-192,1.5274215e+17,5910.0,2.1674323000000005e+28,91832400.0,232.784122,-21.101718
HD 95338,1.14078329e+16,5212.0,1.6504301e+28,60525900.0,200.669037,-55.418275
HD 191939,1.65023236e+16,5427.0,1.8293924000000002e+28,65395800.0,16.043118,77.472106
TOI-700,9587269900000000.0,3461.0,8.152727e+27,29219400.0,164.441059,-86.960701
HIP 67522,3.92717039e+16,5675.0,2.4259334e+28,96006600.0,220.886472,-27.441908
K2-171,1.902056337e+17,5250.0,1.7697383000000002e+28,119660400.0,329.540866,-1.918057
K2-172,7.76084407e+16,5569.0,1.8492771000000002e+28,60525900.0,332.555002,-2.136388
K2-80,6.23187972e+16,5441.0,1.7896230000000003e+28,60525900.0,59.763826,-6.689197
K2-173,7.101429979999999e+16,5580.0,1.7498536000000002e+28,58438800.0,61.456892,-4.926961
K2-174,3.0887857e+16,4455.0,1.391929e+28,47307600.0,61.994166,-4.297305
K2-175,7.68370157e+16,5909.0,2.1674323000000005e+28,98789400.0,54.519078,-1.356256
K2-176,7.68370157e+16,5428.0,1.8691618e+28,59830200.0,59.943815,-2.282654
K2-177,1.539826014e+17,6063.0,2.4060487000000003e+28,84179700.0,57.761409,1.103714
K2-178,6.66758056e+16,5525.0,1.8890465000000001e+28,61917300.0,56.040776,3.263957
K2-179,5.91960688e+16,5015.0,1.6305454e+28,53568900.0,61.642014,3.337048
K2-180,6.31056507e+16,5358.0,1.4316984e+28,50090400.0,126.275971,-8.719085
WASP-167,1.1756517e+17,7000.0,3.1616673000000004e+28,124530300.0,209.232034,-26.358442
WASP-91,4.64675563e+16,4920.0,1.6703148000000001e+28,59830200.0,311.323888,-59.08246
WASP-105,7.79200964e+16,5070.0,1.7697383000000002e+28,62613000.0,353.146492,-54.371096
HATS-45,2.5241026e+17,6450.0,2.5253569000000003e+28,91136700.0,105.73769,-44.696879
HATS-46,1.3823936e+17,5495.0,1.8293924000000002e+28,59134500.0,333.752398,-52.110276
HATS-7,7.930249e+16,4985.0,1.6901995000000002e+28,56351700.0,214.286617,-8.796374
HD 47366,2.60926792e+16,4914.0,4.3547493e+28,431334000.0,101.377163,-36.05311
NGTS-3 A,3.116557e+17,5600.0,2.0282394000000003e+28,64700100.0,97.025911,-59.037329
HD 89345,4.0978096e+16,5576.0,2.3066252000000003e+28,121747500.0,152.847633,-0.353462
EPIC 211945201,5.63726533e+16,6069.0,2.3265099e+28,96702300.0,133.29632,2.686761
K2-241,4.6162072e+16,5262.0,1.4118137e+28,52177500.0,183.851739,-5.748889
K2-242,3.3819272e+16,3459.0,7.556186e+27,25740900.0,182.451854,-6.043171
K2-158,6.1158574e+16,5503.0,1.8293924000000002e+28,66091500.0,182.227379,-5.272033
K2-243,8.3067044e+16,6570.0,2.5651263000000004e+28,96702300.0,182.980226,-4.048398
K2-244,6.603398e+16,5677.0,1.7100842000000003e+28,64004400.0,184.705266,-2.137615
K2-245,1.42991338e+17,5793.0,1.6504301e+28,86962500.0,185.38676,0.598141
K2-246,2.23126967e+17,5610.0,1.7299689e+28,65395800.0,181.956771,-0.416681
K2-247,8.0289914e+16,4667.0,1.4714678000000002e+28,48003300.0,192.137412,-5.731165
TOI-1899,3.9620388e+16,3841.0,1.2527361000000002e+28,42437700.0,316.65993,58.908807
HIP 65 A,1.90973973e+16,4590.0,1.5510066000000002e+28,50090400.0,330.683209,-48.654741
TOI-157,1.11733197e+17,5404.0,1.8890465000000001e+28,81396900.0,289.340811,-78.742414
TOI-169,1.27285125e+17,5880.0,2.2867405e+28,89745300.0,307.659905,-66.40151
GJ 338 B,1953248100000000.0,4005.0,1.2726208e+28,40350600.0,123.610573,34.767779
TOI-1728,1.8761056e+16,3980.0,1.2925055000000001e+28,43133400.0,107.300257,43.185388
Wendelstein-1,9.50333886e+16,4251.0,1.2925055000000001e+28,42437700.0,305.686241,37.479067
WASP-107,2.00138502e+16,4430.0,1.3720443000000001e+28,45916200.0,191.707258,-5.999069
K2-117,3.14587115e+16,3778.0,1.0737738000000001e+28,35480700.0,133.30552,-6.623544
K2-118,1.00192679e+17,4726.29,1.5112372e+28,50786100.0,130.264624,-2.090507
K2-125,3.8447822e+16,3654.47,9.743503e+27,27828000.0,207.815782,-4.557815
K2-128,3.54886357e+16,4469.51,1.4118137e+28,54264600.0,205.779176,1.464811
K2-129,8584417400000000.0,3459.09,7.158492e+27,25045200.0,287.229942,-3.343776
K2-130,3.65377737e+16,4356.47,1.391929e+28,51481800.0,289.055307,2.417594
K2-116,1.52618722e+16,4348.35,1.3720443000000001e+28,46611900.0,333.678882,-1.523994
K2-119,1.140659862e+17,4740.0,1.5112372e+28,49394700.0,129.823911,-0.919715
K2-120,8.93433578e+16,4349.9,1.3720443000000001e+28,46611900.0,129.869708,-0.607373
K2-121,5.25710709e+16,4551.0,1.4316984e+28,47307600.0,124.964044,-1.489316
K2-122,2.22756683e+16,4027.0,1.2328514000000002e+28,41742000.0,123.880001,1.107597
K2-123,5.009942520000001e+16,4035.0,1.2328514000000002e+28,41046300.0,130.795428,4.08612
K2-124,4.3323228e+16,3570.0,7.755033000000001e+27,27132300.0,129.61147,5.493344
K2-126,3.18721953e+16,4339.0,1.3720443000000001e+28,45220500.0,206.77583,-3.492086
K2-127,2.233954229e+17,4575.0,1.4316984e+28,45916200.0,209.278354,-0.397183
K2-132,1.914399137e+17,4840.0,2.1475476000000002e+28,267844500.0,185.481019,-7.161352
K2-224,8.5689889e+16,5620.0,1.8095077000000003e+28,58438800.0,192.870731,-5.408574
K2-248,1.26667985e+17,5528.0,1.7498536000000002e+28,64004400.0,186.344117,-7.5148
K2-249,1.63017531e+17,6504.0,2.6247804000000003e+28,109224900.0,186.676018,-6.913809
K2-250,1.28858832e+17,5172.0,1.5907760000000003e+28,56351700.0,188.186089,-6.239331
K2-251,4.5575789e+16,3717.0,1.0340044000000002e+28,34089300.0,193.166916,-3.624551
K2-252,7.0940243e+16,5152.0,1.5708913000000003e+28,57047400.0,185.487044,-6.68113
K2-253,2.78268426e+17,6027.0,2.1475476000000002e+28,76527000.0,188.112045,-3.44137
K2-254,7.0785958e+16,4629.0,1.4118137e+28,46611900.0,186.963734,-2.126538
K2-255,5.9368868e+16,4676.0,1.4118137e+28,48003300.0,190.432616,0.826133
K2-256,1.79124885e+17,5219.0,1.6703148000000001e+28,54264600.0,186.534445,0.575506
K2-257,1.9779337e+16,3725.0,1.0340044000000002e+28,34785000.0,188.373933,1.488167
K2-258,2.08346464e+17,6351.0,2.4060487000000003e+28,91136700.0,187.466729,1.961314
K2-259,1.30247397e+17,6059.0,2.2668558e+28,78614100.0,185.624866,4.139569
HD 26965,1555192800000000.0,5072.0,1.5510066000000002e+28,60525900.0,60.183212,-28.422303
Wolf 503,1.37560506e+16,4716.0,1.3720443000000001e+28,48003300.0,207.128264,4.619161
Kepler-1656,5.76655616e+16,5731.0,2.0481241e+28,76527000.0,294.216867,62.13981
WASP-144,1.1069023040000002e+17,5200.0,1.6106607000000002e+28,56351700.0,310.257204,-23.43667
Wendelstein-2,1.77242608e+17,4591.0,1.4515831000000001e+28,45916200.0,304.020436,37.126902
Qatar-8,8.5381319e+16,5738.0,2.0481241e+28,91136700.0,122.003456,54.495391
Qatar-9,6.5231698e+16,4309.0,1.4316984e+28,48699000.0,132.812531,47.604791
Qatar-10,1.6631923e+17,6124.0,2.3066252000000003e+28,86962500.0,35.731612,83.843001
WASP-150,1.654367198e+17,6218.0,2.7639733e+28,114790500.0,255.431109,76.170272
WASP-176,1.782362034e+17,5941.0,2.6645498000000005e+28,134270100.0,319.059636,25.487504
HD 332231,2.49478845e+16,6089.0,2.2469711e+28,89049600.0,321.874078,50.778321
AU Mic,3020900299999999.5,3700.0,9.94235e+27,52177500.0,305.309905,-12.822811
WASP-148,7.65593027e+16,5460.0,1.98847e+28,71657100.0,241.048912,66.154316
L 98-59,3277013400000000.0,3412.0,6.164257000000001e+27,21566700.0,203.322827,-76.813832
GJ 15 A,1098509200000000.0,3607.0,7.556186e+27,26436600.0,24.675035,37.929039
K2-133,2.3204464e+16,3655.0,9.146962000000001e+27,32002200.0,72.054714,2.798964
WASP-151,1.416058587e+17,5871.0,2.1475476000000002e+28,79309800.0,350.067232,4.610284
WASP-153,1.326851e+17,5914.0,2.6645498000000005e+28,120356100.0,285.728616,62.953179
WASP-156,4.31998e+16,4910.0,1.6703148000000001e+28,52873200.0,31.418304,-10.164359
HD 40956,3.60996043e+16,4869.0,3.97694e+28,595519200.0,90.970495,40.02015
HD 111591,3.53436078e+16,4884.0,3.8576318000000005e+28,558647100.0,181.876521,25.865179
HD 113996,3.58990338e+16,4181.0,2.9628203000000002e+28,1746902700.0,183.403095,31.819817
K2-181,1.125725074e+17,5608.0,1.9685853000000001e+28,74439900.0,127.164448,-7.816205
K2-182,4.8106063e+16,5165.0,1.7498536000000002e+28,55656000.0,129.662782,-7.096835
K2-183,1.023742689e+17,5519.0,1.8492771000000002e+28,67482900.0,123.990684,-5.384865
K2-184,2.33865203e+16,5220.0,1.7100842000000003e+28,54264600.0,127.7853,-3.991764
K2-185,8.34404137e+16,5722.0,1.9487006e+28,63308700.0,128.77707,-3.495016
K2-186,1.030130088e+17,5784.0,2.0282394000000003e+28,68178600.0,132.33888,1.799109
WASP-145 A,2.82464978e+16,4900.0,1.5112372e+28,47307600.0,302.961823,-41.228984
WASP-158,1.644431244e+17,6350.0,2.7440886000000003e+28,96702300.0,359.378888,-11.708223
WASP-159,2.25410385e+17,6120.0,2.8037427e+28,146792700.0,54.893605,-59.771061
WASP-162,9.6767552e+16,5300.0,1.8890465000000001e+28,77222700.0,176.52038,-20.806329
WASP-168,9.46168191e+16,6000.0,2.1475476000000002e+28,77918400.0,103.552443,-69.943624
WASP-172,1.684853914e+17,6900.0,2.9628203000000002e+28,132878700.0,217.947742,-35.713603
WASP-173 A,7.23720078e+16,5800.0,2.0878935000000003e+28,77222700.0,339.71266,-29.200727
WASP-161,1.069071622e+17,6400.0,2.7639733e+28,118964700.0,131.998232,-29.796608
WASP-163,8.12433953e+16,5500.0,1.9288159000000002e+28,70265700.0,256.44136,12.394827
WASP-170,9.51228739e+16,5600.0,1.8492771000000002e+28,65395800.0,145.278947,-35.857549
K2-285,4.80289205e+16,4975.0,1.6504301e+28,54960300.0,350.754672,5.398366
Kepler-1661,1.282170064e+17,5100.0,1.6703148000000001e+28,52873200.0,296.369047,64.024335
TOI-132,5.07505079e+16,5397.0,1.9288159000000002e+28,62613000.0,322.462888,-31.633582
WASP-177,5.492546e+16,5017.0,1.7498536000000002e+28,61917300.0,335.968756,8.04359
WASP-181,1.3669651e+17,5839.0,2.0680088000000004e+28,66787200.0,25.998897,-7.405674
WASP-183,1.0121096e+17,5313.0,1.5510066000000002e+28,60525900.0,165.349902,-7.056265
HD 2685,6.10906886e+16,6801.0,2.8435121000000003e+28,108529200.0,303.208046,-64.609798
Gl 49,3042500200000000.0,3805.0,1.0340044000000002e+28,35480700.0,46.277278,49.713953
GJ 357,2912900800000000.0,3505.0,6.760798000000001e+27,23653800.0,154.771768,-33.773717
K2-287,4.90780585e+16,5695.0,2.1077782e+28,74439900.0,236.189097,-3.148455
GJ 4276,6587969500000000.0,3387.0,8.152727e+27,28523700.0,18.391788,60.588504
K2-187,1.029111807e+17,5484.0,1.9487006e+28,64004400.0,128.602233,5.270382
K2-188,1.39751353e+17,5977.0,2.1077782e+28,82788300.0,126.147591,4.775156
K2-189,7.52694801e+16,5519.0,1.8691618e+28,60525900.0,207.378305,-4.824051
K2-190,4.98093694e+16,5631.0,1.7896230000000003e+28,63308700.0,208.274461,-2.463443
K2-191,8.93526149e+16,5176.0,1.7896230000000003e+28,58438800.0,204.761939,-3.458977
